cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/33,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing nitrogen -Amino carboxylic acids,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/34,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur ,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3409,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -Alkyl -, alkenyl -, cycloalkyl - or terpene sulfates or sulfonates",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3418,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -Toluene -, xylene -, cumene -, benzene - or naphthalene sulfonates or sulfates",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3427,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -containing thiol, mercapto or sulfide groups, e.g. thioethers or mercaptales",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3436,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -containing disulfide groups,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3445,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -containing sulfino groups, e.g. dimethyl sulfoxide",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3454,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -containing sulfone groups, e.g. vinyl sulfones",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3463,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -containing thio sulfate or sulfite groups,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3472,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -additionally containing -COOH groups or derivatives thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3481,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -containing sulfur in a heterocyclic ring, e.g. sultones or sulfolanes",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/349,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing sulfur -additionally containing nitrogen atoms, e.g. nitro, nitroso, amino, imino, nitrilo, nitrile groups containing compounds or their derivatives or thio urea",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/36,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus ,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/361,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus -Phosphonates, phosphinates or phosphonites",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/362,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus -Phosphates or phosphites,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/364,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus -containing nitrogen,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/365,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus -containing carboxyl groups,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/367,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus -containing halogen,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/368,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-containing phosphorus -containing halogen-containing fluorine,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/37,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers ,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3703,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3707,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-Polyethers, e.g. polyalkyleneoxides",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3711,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-Polyacetal carboxylates,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3715,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-Polyesters or polycarbonates,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3719,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-Polyamides or polyimides,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3723,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-Polyamines or polyalkyleneimines,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3726,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-Polyurethanes,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/373,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-containing silicones,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3734,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-containing silicones-Cyclic silicones,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3738,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-containing silicones-Alkoxylated silicones,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3742,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds-containing silicones-Nitrogen containing silicones,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3746,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3749,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-Polyolefins; Halogenated polyolefins; Natural or synthetic rubber; Polyarylolefins or halogenated polyarylolefins,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3753,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-Polyvinylalcohol; Ethers or esters thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3757,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised carboxylic acids, -anhydrides, -esters in solid and liquid compositions",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3761,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised carboxylic acids, -anhydrides, -esters in solid and liquid compositions-in solid compositions",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3765,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised carboxylic acids, -anhydrides, -esters in solid and liquid compositions-in liquid compositions",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3769,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised monomers containing nitrogen, e.g. carbonamides, nitriles or amines",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3773,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised monomers containing nitrogen, e.g. carbonamides, nitriles or amines-in liquid compositions",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3776,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised monomers containing nitrogen, e.g. carbonamides, nitriles or amines-Heterocyclic compounds, e.g. lactam",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/378,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised monomers containing sulfur, e.g. sulfonate",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3784,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Macromolecular compounds obtained by reactions only involving carbon-to-carbon unsaturated bonds-(Co)polymerised monomers containing phosphorus,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3788,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Graft polymers,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3792,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Amine oxide containing polymers,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3796,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Polymers -Amphoteric polymers or zwitterionic polymers,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/381,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Microorganisms",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/382,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Vegetable products, e.g. soya meal, wood flour, sawdust",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/384,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Animal products",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3845,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Animal products-Antibodies",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/386,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38609,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-Protease or amylase in solid compositions only",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38618,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-Protease or amylase in liquid compositions only",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38627,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-containing lipase",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
